Placa,dia,Modelo,Odómetro Final,Odómetro Inicial,Distancia Diaria,Consumo Promedio [kWh/km],Energía [kWh],Costo Aproximado [$],kgCO2,Scoring,Nro. de Veloc.,Penalización Veloc.,Nro. de Acel.,Penalización Acel.,Nro. de Fren.,Penalización Fren.
RE7115A,2024-08-31,BYD T018 SWB,22145,22124.0,21.0,1.15,24.05,37.52,10.34,100,0.0,0,0.0,0,1.0,0
RE7700A,2024-08-31,BYD T018 SWB,26864,26796.0,68.0,1.17,79.42,123.9,34.15,9.819.999.992.847.440,0.0,0,1.0,0,7.0,18.000.000.715.255.700
RE7701A,2024-08-31,BYD T018 SWB,29141,29092.0,49.0,1.12,54.98,85.77,23.64,,,,,,,
RE7702A,2024-08-31,BYD T018 SWB,7625,7546.0,79.0,1.12,88.65,138.29,38.12,973.999.999.165.535,0.0,0,3.0,0.800000011920929,7.0,18.000.000.715.255.700
RE7703A,2024-08-31,BYD T018 SWB,25110,25037.0,73.0,1.17,85.26,133.01,36.66,100,0.0,0,1.0,0,0.0,0
RE7706A,2024-08-31,BYD T018 SWB,33071,32980.0,91.0,1.15,104.2,162.55,44.81,,,,,,,
RE7708A,2024-08-31,BYD T018 SWB,25306,25225.0,81.0,1.28,103.87,162.04,44.66,9.729.999.989.271.160,0.0,0,0.0,0,10.0,27.000.001.072.883.600
RE7710A,2024-08-31,BYD T018 SWB,23979,23979.0,0.0,1.21,0.0,0.0,0.0,,,,,,,
RE7711A,2024-08-31,BYD T018 SWB,24828,24797.0,31.0,1.21,37.62,58.69,16.18,9.839.999.994.635.580,0.0,0,2.0,0.4000000059604645,5.0,12.000.000.476.837.100
RE7712A,2024-08-31,BYD T018 SWB,12946,12905.0,41.0,1.21,49.76,77.63,21.4,100,0.0,0,1.0,0,1.0,0
RE7713A,2024-08-31,BYD T018 SWB,25347,25271.0,76.0,1.17,88.76,138.47,38.17,9.649.999.988.079.070,0.0,0,3.0,0.800000011920929,10.0,27.000.001.072.883.600
RE7716A,2024-08-31,BYD T018 SWB,28977,28914.0,63.0,1.19,75.02,117.03,32.26,100,0.0,0,0.0,0,0.0,0
RN4491A,2024-08-31,VW eDelivery,8444,8401.0,43.0,0.58,24.94,38.91,10.72,100,1.0,0,0.0,0,0.0,0
RN4492A,2024-08-31,VW eDelivery,4938,4907.0,31.0,0.57,17.67,27.57,7.6,100,1.0,0,0.0,0,0.0,0
RE7115A,2024-08-30,BYD T018 SWB,22124,22092.0,32.0,1.15,36.64,57.16,15.76,100,0.0,0,1.0,0,0.0,0
RE7700A,2024-08-30,BYD T018 SWB,26796,26755.0,41.0,1.17,47.88,74.69,20.59,9.939.999.997.615.810,0.0,0,0.0,0,3.0,0.6000000238418579
RE7701A,2024-08-30,BYD T018 SWB,29092,28973.0,119.0,1.12,133.53,208.31,57.42,,,,,,,
RE7702A,2024-08-30,BYD T018 SWB,7546,7504.0,42.0,1.12,47.13,73.52,20.27,9.879.999.995.231.620,0.0,0,0.0,0,5.0,12.000.000.476.837.100
RE7703A,2024-08-30,BYD T018 SWB,25037,25006.0,31.0,1.17,36.2,56.47,15.57,9.919.999.998.807.900,0.0,0,3.0,0.800000011920929,1.0,0
RE7706A,2024-08-30,BYD T018 SWB,32980,32938.0,42.0,1.15,48.09,75.02,20.68,,,,,,,
RE7708A,2024-08-30,BYD T018 SWB,25225,25151.0,74.0,1.28,94.9,148.04,40.81,100,0.0,0,1.0,0,0.0,0
RE7710A,2024-08-30,BYD T018 SWB,23979,23951.0,28.0,1.21,33.98,53.01,14.61,100,0.0,0,0.0,0,1.0,0
RE7711A,2024-08-30,BYD T018 SWB,24797,24763.0,34.0,1.21,41.27,64.38,17.75,9.819.999.992.847.440,0.0,0,0.0,0,7.0,18.000.000.715.255.700
RE7712A,2024-08-30,BYD T018 SWB,12905,12830.0,75.0,1.21,91.03,142.01,39.14,100,0.0,0,0.0,0,0.0,0
RE7713A,2024-08-30,BYD T018 SWB,25271,25193.0,78.0,1.17,91.1,142.12,39.17,9.909.999.996.423.720,0.0,0,0.0,0,4.0,0.9000000357627869
RE7716A,2024-08-30,BYD T018 SWB,28914,28821.0,93.0,1.19,110.74,172.75,47.62,9.969.999.998.807.900,0.0,0,1.0,0,2.0,0.30000001192092896
RN4491A,2024-08-30,VW eDelivery,8401,8358.0,43.0,0.58,24.94,38.91,10.72,9.959.999.999.403.950,3.0,0.4000000059604645,0.0,0,0.0,0
RN4492A,2024-08-30,VW eDelivery,4907,4872.0,35.0,0.57,19.95,31.12,8.58,100,0.0,0,0.0,0,0.0,0
RE7115A,2024-08-29,BYD T018 SWB,22092,22041.0,51.0,1.15,58.4,91.1,25.11,100,0.0,0,0.0,0,0.0,0
RE7700A,2024-08-29,BYD T018 SWB,26755,26689.0,66.0,1.17,77.08,120.24,33.14,9.729.999.989.271.160,0.0,0,1.0,0,10.0,27.000.001.072.883.600
RE7701A,2024-08-29,BYD T018 SWB,28973,28973.0,0.0,1.12,0.0,0.0,0.0,,,,,,,
RE7702A,2024-08-29,BYD T018 SWB,7504,7441.0,63.0,1.12,70.69,110.28,30.4,9.699.999.988.079.070,0.0,0,0.0,0,11.0,30.000.001.192.092.800
RE7703A,2024-08-29,BYD T018 SWB,25006,25006.0,0.0,1.17,0.0,0.0,0.0,,,,,,,
RE7706A,2024-08-29,BYD T018 SWB,32938,32881.0,57.0,1.15,65.27,101.82,28.07,,,,,,,
RE7708A,2024-08-29,BYD T018 SWB,25151,25105.0,46.0,1.28,58.99,92.02,25.37,100,0.0,0,1.0,0,0.0,0
RE7711A,2024-08-29,BYD T018 SWB,24763,24706.0,57.0,1.21,69.18,107.92,29.75,9.909.999.996.423.720,0.0,0,1.0,0,4.0,0.9000000357627869
RE7712A,2024-08-29,BYD T018 SWB,12830,12830.0,0.0,1.21,0.0,0.0,0.0,100,0.0,0,0.0,0,0.0,0
RE7713A,2024-08-29,BYD T018 SWB,25193,25166.0,27.0,1.17,31.53,49.19,13.56,9.849.999.994.039.530,0.0,0,1.0,0,6.0,15.000.000.596.046.400
RE7716A,2024-08-29,BYD T018 SWB,28821,28787.0,34.0,1.19,40.49,63.16,17.41,100,0.0,0,0.0,0,0.0,0
RN4491A,2024-08-29,VW eDelivery,8358,8325.0,33.0,0.58,19.14,29.86,8.23,9.979.999.999.701.970,2.0,0.20000000298023224,0.0,0,0.0,0
RN4492A,2024-08-29,VW eDelivery,4872,4872.0,0.0,0.57,0.0,0.0,0.0,,,,,,,
RE7115A,2024-08-28,BYD T018 SWB,22041,21970.0,71.0,1.15,81.3,126.83,34.96,100,0.0,0,1.0,0,1.0,0
RE7700A,2024-08-28,BYD T018 SWB,26689,26644.0,45.0,1.17,52.56,81.99,22.6,9.889.999.997.615.810,0.0,0,3.0,0.800000011920929,2.0,0.30000001192092896
RE7701A,2024-08-28,BYD T018 SWB,28973,28909.0,64.0,1.12,71.81,112.02,30.88,,,,,,,
RE7702A,2024-08-28,BYD T018 SWB,7441,7390.0,51.0,1.12,57.23,89.28,24.61,9.879.999.995.231.620,0.0,0,1.0,0,5.0,12.000.000.476.837.100
RE7703A,2024-08-28,BYD T018 SWB,25006,24981.0,25.0,1.17,29.2,45.55,12.56,100,0.0,0,0.0,0,0.0,0
RE7706A,2024-08-28,BYD T018 SWB,32881,32808.0,73.0,1.15,83.59,130.4,35.94,,,,,,,
RE7707A,2024-08-28,BYD T018 SWB,23850,23845.0,5.0,1.15,5.73,8.94,2.46,100,0.0,0,0.0,0,0.0,0
RE7708A,2024-08-28,BYD T018 SWB,25105,25077.0,28.0,1.28,35.91,56.02,15.44,100,0.0,0,0.0,0,0.0,0
RE7711A,2024-08-28,BYD T018 SWB,24706,24652.0,54.0,1.21,65.54,102.24,28.18,9.849.999.994.039.530,0.0,0,1.0,0,6.0,15.000.000.596.046.400
RE7712A,2024-08-28,BYD T018 SWB,12830,12806.0,24.0,1.21,29.13,45.44,12.53,100,0.0,0,0.0,0,0.0,0
RE7713A,2024-08-28,BYD T018 SWB,25166,25119.0,47.0,1.17,54.89,85.63,23.6,9.779.999.992.251.390,0.0,0,2.0,0.4000000059604645,7.0,18.000.000.715.255.700
RE7716A,2024-08-28,BYD T018 SWB,28787,28747.0,40.0,1.19,47.63,74.3,20.48,100,0.0,0,0.0,0,0.0,0
RN4491A,2024-08-28,VW eDelivery,8325,8306.0,19.0,0.58,11.02,17.19,4.74,100,1.0,0,0.0,0,0.0,0
RN4492A,2024-08-28,VW eDelivery,4872,4872.0,0.0,0.57,0.0,0.0,0.0,100,0.0,0,0.0,0,0.0,0
RE7115A,2024-08-27,BYD T018 SWB,21970,21933.0,37.0,1.15,42.37,66.1,18.22,100,0.0,0,0.0,0,0.0,0
RE7700A,2024-08-27,BYD T018 SWB,26644,26611.0,33.0,1.17,38.54,60.12,16.57,9.939.999.997.615.810,0.0,0,1.0,0,3.0,0.6000000238418579
RE7701A,2024-08-27,BYD T018 SWB,28909,28826.0,83.0,1.12,93.13,145.28,40.05,,,,,,,
RE7702A,2024-08-27,BYD T018 SWB,7390,7371.0,19.0,1.12,21.32,33.26,9.17,100,0.0,0,1.0,0,0.0,0
RE7703A,2024-08-27,BYD T018 SWB,24981,24925.0,56.0,1.17,65.4,102.02,28.12,9.909.999.996.423.720,0.0,0,0.0,0,4.0,0.9000000357627869
RE7706A,2024-08-27,BYD T018 SWB,32808,32763.0,45.0,1.15,51.53,80.39,22.16,,,,,,,
RE7708A,2024-08-27,BYD T018 SWB,25077,24998.0,79.0,1.28,101.31,158.04,43.56,100,0.0,0,0.0,0,0.0,0
RE7711A,2024-08-27,BYD T018 SWB,24652,24580.0,72.0,1.21,87.39,136.33,37.58,9.689.999.988.675.110,0.0,0,2.0,0.4000000059604645,10.0,27.000.001.072.883.600
RE7712A,2024-08-27,BYD T018 SWB,12806,12764.0,42.0,1.21,50.98,79.53,21.92,100,0.0,0,0.0,0,1.0,0
RE7713A,2024-08-27,BYD T018 SWB,25119,25054.0,65.0,1.17,75.91,118.42,32.64,9.969.999.998.807.900,0.0,0,1.0,0,2.0,0.30000001192092896
RE7716A,2024-08-27,BYD T018 SWB,28747,28702.0,45.0,1.19,53.59,83.6,23.04,9.829.999.995.231.620,0.0,0,3.0,0.800000011920929,4.0,0.9000000357627869
RN4492A,2024-08-27,VW eDelivery,4872,4846.0,26.0,0.57,14.82,23.12,6.37,100,0.0,0,0.0,0,0.0,0
RE7115A,2024-08-26,BYD T018 SWB,21933,21878.0,55.0,1.15,62.98,98.25,27.08,9.959.999.999.403.950,0.0,0,2.0,0.4000000059604645,0.0,0
RE7700A,2024-08-26,BYD T018 SWB,26611,26514.0,97.0,1.17,113.29,176.73,48.71,9.469.999.986.886.970,0.0,0,9.0,3.200.000.047.683.710,8.0,21.000.000.834.465.000
RE7701A,2024-08-26,BYD T018 SWB,28826,28752.0,74.0,1.12,83.04,129.54,35.71,,,,,,,
RE7702A,2024-08-26,BYD T018 SWB,7371,7342.0,29.0,1.12,32.54,50.76,13.99,9.939.999.997.615.810,0.0,0,0.0,0,3.0,0.6000000238418579
RE7703A,2024-08-26,BYD T018 SWB,24925,24868.0,57.0,1.17,66.57,103.85,28.63,100,0.0,0,0.0,0,0.0,0
RE7706A,2024-08-26,BYD T018 SWB,32763,32735.0,28.0,1.15,32.06,50.01,13.79,,,,,,,
RE7708A,2024-08-26,BYD T018 SWB,24998,24962.0,36.0,1.28,46.17,72.03,19.85,100,0.0,0,1.0,0,0.0,0
RE7711A,2024-08-26,BYD T018 SWB,24580,24526.0,54.0,1.21,65.54,102.24,28.18,100,0.0,0,1.0,0,0.0,0
RE7712A,2024-08-26,BYD T018 SWB,12764,12738.0,26.0,1.21,31.56,49.23,13.57,100,0.0,0,1.0,0,0.0,0
RE7713A,2024-08-26,BYD T018 SWB,25054,24953.0,101.0,1.17,117.96,184.02,50.72,9.759.999.990.463.250,0.0,0,0.0,0,9.0,24.000.000.953.674.300
RE7716A,2024-08-26,BYD T018 SWB,28702,28612.0,90.0,1.19,107.17,167.19,46.08,9.939.999.997.615.810,0.0,0,1.0,0,3.0,0.6000000238418579
RN4491A,2024-08-26,VW eDelivery,8306,8262.0,44.0,0.58,25.52,39.81,10.97,9.919.999.998.807.900,5.0,0.800000011920929,0.0,0,0.0,0
RN4492A,2024-08-26,VW eDelivery,4846,4782.0,64.0,0.57,36.48,56.91,15.69,100,0.0,0,0.0,0,0.0,0
RE7115A,2024-08-25,BYD T018 SWB,21878,21878.0,0.0,1.15,0.0,0.0,0.0,,,,,,,
RE7700A,2024-08-25,BYD T018 SWB,26514,26514.0,0.0,1.17,0.0,0.0,0.0,,,,,,,
RE7702A,2024-08-25,BYD T018 SWB,7342,7342.0,0.0,1.12,0.0,0.0,0.0,,,,,,,
RE7703A,2024-08-25,BYD T018 SWB,24868,24814.0,54.0,1.17,63.07,98.39,27.12,9.859.999.996.423.720,0.0,0,3.0,0.800000011920929,3.0,0.6000000238418579
RE7706A,2024-08-25,BYD T018 SWB,32735,32735.0,0.0,1.15,0.0,0.0,0.0,,,,,,,
RE7708A,2024-08-25,BYD T018 SWB,24962,24962.0,0.0,1.28,0.0,0.0,0.0,,,,,,,
RE7711A,2024-08-25,BYD T018 SWB,24526,24526.0,0.0,1.21,0.0,0.0,0.0,,,,,,,
RE7712A,2024-08-25,BYD T018 SWB,12738,12738.0,0.0,1.21,0.0,0.0,0.0,,,,,,,
RE7713A,2024-08-25,BYD T018 SWB,24953,24916.0,37.0,1.17,43.21,67.41,18.58,9.869.999.995.827.670,0.0,0,2.0,0.4000000059604645,4.0,0.9000000357627869
RE7716A,2024-08-25,BYD T018 SWB,28612,28612.0,0.0,1.19,0.0,0.0,0.0,,,,,,,
RN4491A,2024-08-25,VW eDelivery,8262,8262.0,0.0,0.58,0.0,0.0,0.0,,,,,,,
RE7115A,2024-08-24,BYD T018 SWB,21878,21842.0,36.0,1.15,41.22,64.3,17.72,9.879.999.995.231.620,0.0,0,1.0,0,5.0,12.000.000.476.837.100
RE7700A,2024-08-24,BYD T018 SWB,26514,26461.0,53.0,1.17,61.9,96.56,26.62,9.919.999.998.807.900,0.0,0,3.0,0.800000011920929,1.0,0
RE7701A,2024-08-24,BYD T018 SWB,28752,28656.0,96.0,1.12,107.72,168.04,46.32,,,,,,,
RE7702A,2024-08-24,BYD T018 SWB,7342,7300.0,42.0,1.12,47.13,73.52,20.27,100,0.0,0,0.0,0,1.0,0
RE7703A,2024-08-24,BYD T018 SWB,24814,24734.0,80.0,1.17,93.43,145.75,40.17,100,0.0,0,0.0,0,1.0,0
RE7706A,2024-08-24,BYD T018 SWB,32735,32662.0,73.0,1.15,83.59,130.4,35.94,,,,,,,
RE7708A,2024-08-24,BYD T018 SWB,24962,24900.0,62.0,1.28,79.51,124.04,34.19,9.699.999.988.079.070,0.0,0,0.0,0,11.0,30.000.001.192.092.800
RE7711A,2024-08-24,BYD T018 SWB,24526,24459.0,67.0,1.21,81.32,126.86,34.97,9.969.999.998.807.900,0.0,0,0.0,0,2.0,0.30000001192092896
RE7712A,2024-08-24,BYD T018 SWB,12738,12675.0,63.0,1.21,76.46,119.28,32.88,100,0.0,0,0.0,0,0.0,0
RE7713A,2024-08-24,BYD T018 SWB,24916,24877.0,39.0,1.17,45.55,71.06,19.59,9.909.999.996.423.720,0.0,0,0.0,0,4.0,0.9000000357627869
RE7716A,2024-08-24,BYD T018 SWB,28612,28587.0,25.0,1.19,29.77,46.44,12.8,100,0.0,0,1.0,0,1.0,0
RN4491A,2024-08-24,VW eDelivery,8262,8217.0,45.0,0.58,26.1,40.72,11.22,100,0.0,0,0.0,0,0.0,0
RN4492A,2024-08-24,VW eDelivery,4782,4728.0,54.0,0.57,30.78,48.02,13.24,9.959.999.999.403.950,3.0,0.4000000059604645,0.0,0,0.0,0
RE7115A,2024-08-23,BYD T018 SWB,21842,21799.0,43.0,1.15,49.24,76.81,21.17,9.969.999.998.807.900,0.0,0,1.0,0,2.0,0.30000001192092896
RE7700A,2024-08-23,BYD T018 SWB,26461,26412.0,49.0,1.17,57.23,89.28,24.61,100,0.0,0,1.0,0,1.0,0
RE7701A,2024-08-23,BYD T018 SWB,28656,28598.0,58.0,1.12,65.08,101.52,27.98,,,,,,,
RE7702A,2024-08-23,BYD T018 SWB,7300,7220.0,80.0,1.12,89.77,140.04,38.6,9.879.999.995.231.620,0.0,0,0.0,0,5.0,12.000.000.476.837.100
RE7703A,2024-08-23,BYD T018 SWB,24734,24709.0,25.0,1.17,29.2,45.55,12.56,100,0.0,0,0.0,0,0.0,0
RE7704A,2024-08-23,BYD T018 SWB,14526,14526.0,0.0,1.35,0.0,0.0,0.0,100,0.0,0,0.0,0,0.0,0
RE7706A,2024-08-23,BYD T018 SWB,32662,32577.0,85.0,1.15,97.33,151.83,41.85,,,,,,,
RE7708A,2024-08-23,BYD T018 SWB,24900,24838.0,62.0,1.28,79.51,124.04,34.19,992.999.999.821.186,0.0,0,2.0,0.4000000059604645,2.0,0.30000001192092896
RE7711A,2024-08-23,BYD T018 SWB,24459,24384.0,75.0,1.21,91.03,142.01,39.14,9.839.999.994.635.580,0.0,0,2.0,0.4000000059604645,5.0,12.000.000.476.837.100
RE7712A,2024-08-23,BYD T018 SWB,12675,12611.0,64.0,1.21,77.68,121.18,33.4,100,0.0,0,1.0,0,0.0,0
RE7713A,2024-08-23,BYD T018 SWB,24877,24829.0,48.0,1.17,56.06,87.45,24.11,9.909.999.996.423.720,0.0,0,0.0,0,4.0,0.9000000357627869
RE7716A,2024-08-23,BYD T018 SWB,28587,28532.0,55.0,1.19,65.49,102.16,28.16,9.959.999.999.403.950,0.0,0,2.0,0.4000000059604645,0.0,0
RN4491A,2024-08-23,VW eDelivery,8217,8216.0,1.0,0.58,0.58,0.9,0.25,100,0.0,0,0.0,0,0.0,0
RN4492A,2024-08-23,VW eDelivery,4728,4717.0,11.0,0.57,6.27,9.78,2.7,100,0.0,0,0.0,0,0.0,0
RE7115A,2024-08-22,BYD T018 SWB,21799,21723.0,76.0,1.15,87.02,135.75,37.42,9.679.999.989.271.160,0.0,0,3.0,0.800000011920929,9.0,24.000.000.953.674.300
RE7700A,2024-08-22,BYD T018 SWB,26412,26367.0,45.0,1.17,52.56,81.99,22.6,100,0.0,0,0.0,0,1.0,0
RE7701A,2024-08-22,BYD T018 SWB,28598,28557.0,41.0,1.12,46.01,71.78,19.78,,,,,,,
RE7702A,2024-08-22,BYD T018 SWB,7220,7169.0,51.0,1.12,57.23,89.28,24.61,9.969.999.998.807.900,0.0,0,1.0,0,2.0,0.30000001192092896
RE7703A,2024-08-22,BYD T018 SWB,24709,24651.0,58.0,1.17,67.74,105.67,29.13,100,0.0,0,1.0,0,1.0,0
RE7704A,2024-08-22,BYD T018 SWB,14526,14526.0,0.0,1.35,0.0,0.0,0.0,100,0.0,0,0.0,0,0.0,0
RE7706A,2024-08-22,BYD T018 SWB,32577,32534.0,43.0,1.15,49.24,76.81,21.17,,,,,,,
RE7708A,2024-08-22,BYD T018 SWB,24838,24797.0,41.0,1.28,52.58,82.02,22.61,100,0.0,0,0.0,0,0.0,0
RE7711A,2024-08-22,BYD T018 SWB,24384,24318.0,66.0,1.21,80.1,124.96,34.44,9.629.999.986.290.930,0.0,0,2.0,0.4000000059604645,12.0,33.000.001.311.302.100
RE7712A,2024-08-22,BYD T018 SWB,12611,12565.0,46.0,1.21,55.83,87.09,24.01,100,0.0,0,0.0,0,0.0,0
RE7713A,2024-08-22,BYD T018 SWB,24829,24773.0,56.0,1.17,65.4,102.02,28.12,9.939.999.997.615.810,0.0,0,0.0,0,3.0,0.6000000238418579
RE7716A,2024-08-22,BYD T018 SWB,28532,28474.0,58.0,1.19,69.07,107.75,29.7,9.969.999.998.807.900,0.0,0,0.0,0,2.0,0.30000001192092896
RN4491A,2024-08-22,VW eDelivery,8216,8206.0,10.0,0.58,5.8,9.05,2.49,100,0.0,0,0.0,0,0.0,0
RE7115A,2024-08-21,BYD T018 SWB,21723,21664.0,59.0,1.15,67.56,105.39,29.05,9.959.999.999.403.950,0.0,0,2.0,0.4000000059604645,1.0,0
RE7700A,2024-08-21,BYD T018 SWB,26367,26329.0,38.0,1.17,44.38,69.23,19.08,9.809.999.993.443.480,0.0,0,2.0,0.4000000059604645,6.0,15.000.000.596.046.400
RE7701A,2024-08-21,BYD T018 SWB,28557,28516.0,41.0,1.12,46.01,71.78,19.78,,,,,,,
RE7702A,2024-08-21,BYD T018 SWB,7169,7139.0,30.0,1.12,33.66,52.51,14.47,100,0.0,0,0.0,0,1.0,0
RE7703A,2024-08-21,BYD T018 SWB,24651,24630.0,21.0,1.17,24.53,38.27,10.55,100,0.0,0,0.0,0,0.0,0
RE7704A,2024-08-21,BYD T018 SWB,14526,14473.0,53.0,1.35,71.61,111.71,30.79,9.969.999.998.807.900,0.0,0,0.0,0,2.0,0.30000001192092896
RE7706A,2024-08-21,BYD T018 SWB,32534,32504.0,30.0,1.15,34.35,53.59,14.77,,,,,,,
RE7708A,2024-08-21,BYD T018 SWB,24797,24724.0,73.0,1.28,93.62,146.05,40.26,100,0.0,0,1.0,0,1.0,0
RE7711A,2024-08-21,BYD T018 SWB,24318,24279.0,39.0,1.21,47.33,73.83,20.35,100,0.0,0,1.0,0,1.0,0
RE7712A,2024-08-21,BYD T018 SWB,12565,12528.0,37.0,1.21,44.91,70.06,19.31,9.959.999.999.403.950,0.0,0,2.0,0.4000000059604645,1.0,0
RE7713A,2024-08-21,BYD T018 SWB,24773,24654.0,119.0,1.17,138.98,216.81,59.76,9.969.999.998.807.900,0.0,0,0.0,0,2.0,0.30000001192092896
RE7716A,2024-08-21,BYD T018 SWB,28474,28437.0,37.0,1.19,44.06,68.73,18.95,100,0.0,0,0.0,0,0.0,0
RE7115A,2024-08-20,BYD T018 SWB,21664,21638.0,26.0,1.15,29.77,46.44,12.8,9.919.999.998.807.900,0.0,0,3.0,0.800000011920929,0.0,0
RE7700A,2024-08-20,BYD T018 SWB,26329,26265.0,64.0,1.17,74.75,116.61,32.14,978.999.999.165.535,0.0,0,0.0,0,8.0,21.000.000.834.465.000
RE7701A,2024-08-20,BYD T018 SWB,28516,28468.0,48.0,1.12,53.86,84.02,23.16,,,,,,,
RE7702A,2024-08-20,BYD T018 SWB,7139,7108.0,31.0,1.12,34.79,54.27,14.96,9.939.999.997.615.810,0.0,0,0.0,0,3.0,0.6000000238418579
RE7703A,2024-08-20,BYD T018 SWB,24630,24596.0,34.0,1.17,39.71,61.95,17.08,100,0.0,0,1.0,0,1.0,0
RE7704A,2024-08-20,BYD T018 SWB,14473,14473.0,0.0,1.35,0.0,0.0,0.0,100,0.0,0,0.0,0,0.0,0
RE7706A,2024-08-20,BYD T018 SWB,32504,32436.0,68.0,1.15,77.86,121.46,33.48,,,,,,,
RE7708A,2024-08-20,BYD T018 SWB,24724,24658.0,66.0,1.28,84.64,132.04,36.4,9.969.999.998.807.900,0.0,0,1.0,0,2.0,0.30000001192092896
RE7711A,2024-08-20,BYD T018 SWB,24279,24188.0,91.0,1.21,110.45,172.3,47.49,9.799.999.994.039.530,0.0,0,3.0,0.800000011920929,5.0,12.000.000.476.837.100
RE7712A,2024-08-20,BYD T018 SWB,12528,12453.0,75.0,1.21,91.03,142.01,39.14,100,0.0,0,0.0,0,0.0,0
RE7713A,2024-08-20,BYD T018 SWB,24654,24598.0,56.0,1.17,65.4,102.02,28.12,9.849.999.994.039.530,0.0,0,0.0,0,6.0,15.000.000.596.046.400
RE7716A,2024-08-20,BYD T018 SWB,28437,28386.0,51.0,1.19,60.73,94.74,26.11,100,0.0,0,1.0,0,0.0,0
RE7115A,2024-08-19,BYD T018 SWB,21638,21570.0,68.0,1.15,77.86,121.46,33.48,9.789.999.994.635.580,0.0,0,4.0,12.000.000.178.813.900,4.0,0.9000000357627869
RE7701A,2024-08-19,BYD T018 SWB,28468,28437.0,31.0,1.12,34.79,54.27,14.96,,,,,,,
RE7702A,2024-08-19,BYD T018 SWB,7108,7052.0,56.0,1.12,62.84,98.03,27.02,100,0.0,0,0.0,0,0.0,0
RE7703A,2024-08-19,BYD T018 SWB,24596,24558.0,38.0,1.17,44.38,69.23,19.08,9.969.999.998.807.900,0.0,0,1.0,0,2.0,0.30000001192092896
RE7706A,2024-08-19,BYD T018 SWB,32436,32401.0,35.0,1.15,40.08,62.52,17.23,,,,,,,
RE7708A,2024-08-19,BYD T018 SWB,24658,24615.0,43.0,1.28,55.14,86.02,23.71,100,0.0,0,0.0,0,1.0,0
RE7711A,2024-08-19,BYD T018 SWB,24188,24112.0,76.0,1.21,92.24,143.89,39.66,971.999.998.986.721,0.0,0,2.0,0.4000000059604645,9.0,24.000.000.953.674.300
RE7712A,2024-08-19,BYD T018 SWB,12453,12453.0,0.0,1.21,0.0,0.0,0.0,,,,,,,
RE7713A,2024-08-19,BYD T018 SWB,24598,24540.0,58.0,1.17,67.74,105.67,29.13,9.599.999.985.098.830,0.0,0,2.0,0.4000000059604645,13.0,36.000.001.430.511.400
RE7716A,2024-08-19,BYD T018 SWB,28386,28347.0,39.0,1.19,46.44,72.45,19.97,100,0.0,0,0.0,0,1.0,0
RN4491A,2024-08-19,VW eDelivery,8206,8154.0,52.0,0.58,30.16,47.05,12.97,9.979.999.999.701.970,2.0,0.20000000298023224,0.0,0,0.0,0
RN4492A,2024-08-19,VW eDelivery,4717,4717.0,0.0,0.57,0.0,0.0,0.0,,,,,,,
RE7115A,2024-08-18,BYD T018 SWB,21570,21570.0,0.0,1.15,0.0,0.0,0.0,,,,,,,
RE7702A,2024-08-18,BYD T018 SWB,7052,7052.0,0.0,1.12,0.0,0.0,0.0,,,,,,,
RE7703A,2024-08-18,BYD T018 SWB,24558,24558.0,0.0,1.17,0.0,0.0,0.0,,,,,,,
RE7706A,2024-08-18,BYD T018 SWB,32401,32401.0,0.0,1.15,0.0,0.0,0.0,,,,,,,
RE7708A,2024-08-18,BYD T018 SWB,24615,24615.0,0.0,1.28,0.0,0.0,0.0,,,,,,,
RE7711A,2024-08-18,BYD T018 SWB,24112,24112.0,0.0,1.21,0.0,0.0,0.0,,,,,,,
RE7712A,2024-08-18,BYD T018 SWB,12453,12453.0,0.0,1.21,0.0,0.0,0.0,,,,,,,
RE7713A,2024-08-18,BYD T018 SWB,24540,24540.0,0.0,1.17,0.0,0.0,0.0,,,,,,,
RE7716A,2024-08-18,BYD T018 SWB,28347,28347.0,0.0,1.19,0.0,0.0,0.0,,,,,,,
RD1185A,2024-08-18,VW eDelivery,6151,6151.0,0.0,0.92,0.0,0.0,0.0,,,,,,,
RE7115A,2024-08-17,BYD T018 SWB,21570,21529.0,41.0,1.15,46.95,73.24,20.19,9.939.999.997.615.810,0.0,0,0.0,0,3.0,0.6000000238418579
RE7700A,2024-08-17,BYD T018 SWB,26265,26265.0,0.0,1.17,0.0,0.0,0.0,,,,,,,
RE7701A,2024-08-17,BYD T018 SWB,28437,28383.0,54.0,1.12,60.59,94.52,26.05,,,,,,,
RE7702A,2024-08-17,BYD T018 SWB,7052,7010.0,42.0,1.12,47.13,73.52,20.27,9.939.999.997.615.810,0.0,0,1.0,0,3.0,0.6000000238418579
RE7703A,2024-08-17,BYD T018 SWB,24558,24488.0,70.0,1.17,81.75,127.53,35.15,100,0.0,0,1.0,0,1.0,0
RE7706A,2024-08-17,BYD T018 SWB,32401,32260.0,141.0,1.15,161.45,251.86,69.42,,,,,,,
RE7708A,2024-08-17,BYD T018 SWB,24615,24524.0,91.0,1.28,116.7,182.05,50.18,9.939.999.997.615.810,0.0,0,1.0,0,3.0,0.6000000238418579
RE7711A,2024-08-17,BYD T018 SWB,24112,24024.0,88.0,1.21,106.81,166.62,45.93,9.959.999.999.403.950,0.0,0,2.0,0.4000000059604645,0.0,0
