Placa,dia,Modelo,Odómetro Final,Odómetro Inicial,Distancia Diaria,Consumo Promedio [kWh/km],Energía [kWh],Costo Aproximado [$],kgCO2,Scoring,Nro. de Veloc.,Penalización Veloc.,Nro. de Acel.,Penalización Acel.,Nro. de Fren.,Penalización Fren.
19192,5/6/2024,BYD T018 SWB,"10,137.00","10,101.00",36.0,"0,756","27,21","87,07","11,7",9.859.999.996.423.720,0.0,0.0,3.0,0.800000011920929,3.0,0.6000000238418579
19192,4/6/2024,BYD T018 SWB,"10,101.00","10,058.00",43.0,"0,756","32,5",104,"13,98",968.999.999.165.535,0.0,0.0,5.0,1.600.000.023.841.850,6.0,15.000.000.596.046.400
19192,3/6/2024,BYD T018 SWB,"10,058.00","10,040.00",18.0,"0,756","13,6","43,52","5,85",100,0.0,0.0,0.0,0,1.0,0
19192,1/6/2024,BYD T018 SWB,"10,040.00",,,"0,756",,,,9.889.999.997.615.810,0.0,0.0,3.0,0.800000011920929,2.0,0.30000001192092896
19193,11/8/2024,BYD T018 SWB,"8,795.00","8,795.00",0.0,"0,893",0,0,0,,,,,,,
19193,16/6/2024,BYD T018 SWB,"7,696.00","7,696.00",0.0,"0,893",0,0,0,,,,,,,
19193,2/6/2024,BYD T018 SWB,"7,411.00","7,411.00",0.0,"0,893",0,0,0,,,,,,,
19193,10/7/2024,BYD T018 SWB,"8,175.00","8,175.00",0.0,"0,893",0,0,0,,,,,,,
19193,9/6/2024,BYD T018 SWB,"7,551.00","7,551.00",0.0,"0,893",0,0,0,,,,,,,
19193,28/8/2024,BYD T018 SWB,"9,105.00","9,105.00",0.0,"0,893",0,0,0,,,,,,,
19193,31/8/2024,BYD T018 SWB,"9,105.00","9,105.00",0.0,"0,893",0,0,0,,,,,,,
19193,26/8/2024,BYD T018 SWB,"9,105.00","9,080.00",25.0,"0,893","22,33","71,46","9,6",9.959.999.999.403.950,0.0,0.0,2.0,0.4000000059604645,1.0,0
19193,24/8/2024,BYD T018 SWB,"9,080.00","9,050.00",30.0,"0,893","26,79","85,73","11,52",9.509.999.984.502.790,0.0,0.0,5.0,1.600.000.023.841.850,12.0,33.000.001.311.302.100
19193,23/8/2024,BYD T018 SWB,"9,050.00","9,030.00",20.0,"0,893","17,86","57,15","7,68",9.849.999.994.039.530,0.0,0.0,0.0,0,6.0,15.000.000.596.046.400
19193,22/8/2024,BYD T018 SWB,"9,030.00","9,008.00",22.0,"0,893","19,65","62,88","8,45",9.849.999.994.039.530,0.0,0.0,1.0,0,6.0,15.000.000.596.046.400
19193,21/8/2024,BYD T018 SWB,"9,008.00","8,987.00",21.0,"0,893","18,76","60,03","8,07",9.849.999.994.039.530,0.0,0.0,1.0,0,6.0,15.000.000.596.046.400
19193,20/8/2024,BYD T018 SWB,"8,987.00","8,966.00",21.0,"0,893","18,76","60,03","8,07",9.829.999.995.231.620,0.0,0.0,3.0,0.800000011920929,4.0,0.9000000357627869
19193,19/8/2024,BYD T018 SWB,"8,966.00","8,946.00",20.0,"0,893","17,86","57,15","7,68",9.859.999.996.423.720,0.0,0.0,3.0,0.800000011920929,3.0,0.6000000238418579
19193,17/8/2024,BYD T018 SWB,"8,946.00","8,913.00",33.0,"0,893","29,47","94,3","12,67",902.999.997.138.977,0.0,0.0,11.0,4.000.000.059.604.640,20.0,570.000.022.649.765
19193,16/8/2024,BYD T018 SWB,"8,913.00","8,891.00",22.0,"0,893","19,65","62,88","8,45",9.839.999.994.635.580,0.0,0.0,2.0,0.4000000059604645,5.0,12.000.000.476.837.100
19193,15/8/2024,BYD T018 SWB,"8,891.00","8,871.00",20.0,"0,893","17,86","57,15","7,68",9.969.999.998.807.900,0.0,0.0,1.0,0,2.0,0.30000001192092896
19193,14/8/2024,BYD T018 SWB,"8,871.00","8,848.00",23.0,"0,893","20,54","65,73","8,83",966.999.998.986.721,0.0,0.0,4.0,12.000.000.178.813.900,8.0,21.000.000.834.465.000
19193,13/8/2024,BYD T018 SWB,"8,848.00","8,823.00",25.0,"0,893","22,33","71,46","9,6",9.819.999.995.827.670,0.0,0.0,4.0,12.000.000.178.813.900,3.0,0.6000000238418579
19193,12/8/2024,BYD T018 SWB,"8,823.00","8,795.00",28.0,"0,893","25,01","80,03","10,75",9.819.999.995.827.670,0.0,0.0,4.0,12.000.000.178.813.900,3.0,0.6000000238418579
19193,10/8/2024,BYD T018 SWB,"8,795.00","8,775.00",20.0,"0,893","17,86","57,15","7,68",9.599.999.988.079.070,0.0,0.0,5.0,1.600.000.023.841.850,9.0,24.000.000.953.674.300
19193,9/8/2024,BYD T018 SWB,"8,775.00","8,752.00",23.0,"0,893","20,54","65,73","8,83",9.799.999.994.039.530,0.0,0.0,3.0,0.800000011920929,5.0,12.000.000.476.837.100
19193,8/8/2024,BYD T018 SWB,"8,752.00","8,732.00",20.0,"0,893","17,86","57,15","7,68",100,0.0,0.0,1.0,0,1.0,0
19193,7/8/2024,BYD T018 SWB,"8,732.00","8,709.00",23.0,"0,893","20,54","65,73","8,83",9.709.999.990.463.250,0.0,0.0,3.0,0.800000011920929,8.0,21.000.000.834.465.000
19193,6/8/2024,BYD T018 SWB,"8,709.00","8,687.00",22.0,"0,893","19,65","62,88","8,45",9.959.999.999.403.950,0.0,0.0,2.0,0.4000000059604645,0.0,0
19193,5/8/2024,BYD T018 SWB,"8,687.00","8,667.00",20.0,"0,893","17,86","57,15","7,68",9.939.999.997.615.810,0.0,0.0,1.0,0,3.0,0.6000000238418579
19193,3/8/2024,BYD T018 SWB,"8,667.00","8,641.00",26.0,"0,893","23,22","74,3","9,98",9.779.999.992.251.390,0.0,0.0,2.0,0.4000000059604645,7.0,18.000.000.715.255.700
